onset,offset,transcript,sub,tier
495.334807,495.622892,(voc),59,CG
497.105994,498.210318,(voc),59,CG
498.269002,499.218614,really,59,CG
500.797745,501.560636,tell me more,59,CG
501.203197,501.283221,(voc),59,CG
504.980307,505.476452,woah,59,CG
506.228673,507.199625,woah what is that,59,CG
508.912128,511.179461,it is yellow and it is smiling at you,59,CG
514.225688,514.892551,woah,59,CG
515.964866,517.490647,that is cool huh yes,59,CG
519.000424,520.238121,[laugh],59,CG
525.108885,527.936382,so many things for you to play with look at that,59,CG
534.530318,535.026464,(other),59,CG
535.266535,536.31751,oh good job,59,CG
538.728885,540.644114,i hope they caught that on the microphone,59,CG
546.123056,548.118309,need one of those at home huh,59,CG
554.013374,555.320424,(voc),59,CG
561.514243,562.703926,is red your favorite color,59,CG
563.786911,565.590107,yes mhm yes,59,CG
566.678427,568.951094,(other),59,CG
567.980142,569.4259,oh hey look,59,CG
570.941012,571.997322,(voc),59,CG
571.826605,571.997322,look,59,CG
572.600166,573.507099,(voc),59,CG
573.581787,576.126535,oh no oh no,59,CG
573.912551,576.142539,(other),59,CG
576.585336,576.804067,(voc),59,CG
577.524279,579.178098,what do you think you are doing being all fussy,59,CG
579.3008,579.775606,(voc),59,CG
580.39979,584.90778,what are you doing being all fussy huh you are not a fussy girl,59,CG
586.716311,587.169778,[gasp],59,CG
588.290107,589.079672,going to get you,59,CG
590.141317,592.072551,i am going to get you right there,59,CG
593.326253,594.419907,(other),59,CG
594.329214,597.679531,oh no what if i got what if i got your chin huh,59,CG
598.218356,600.512363,[sound effects] got you,59,CG
606.087334,606.754196,[laugh],59,CG
611.336876,612.494549,you like this room,59,CG
613.070718,615.161999,got lots of nice stuff on the walls huh,59,CG
615.695489,616.629096,yes,59,CG
618.619014,619.360565,[gasp],59,CG
620.448885,621.547874,oh my goodness,59,CG
626.386629,627.208203,look at that ,59,CG
627.976429,629.368838,you can grab that big thing,59,CG
630.126394,631.710859,yes you can yes,59,CG
633.071259,634.116899,[laugh],59,CG
634.799766,636.544279,i think it is too big to put in your mouth though,59,CG
637.280495,637.643268,yes,59,CG
642.983503,644.061153,(voc),59,CG
643.794408,644.578638,[imitates baby],59,CG
644.674666,645.485571,(voc),59,CG
645.245501,646.264467,[laugh],59,CG
647.182069,648.414431,are the overalls tastey,59,CG
649.145313,649.854854,are they tastey,59,CG
649.56677,649.673468,(voc),59,CG
650.553726,650.756453,(voc),59,CG
650.841811,651.124561,huh,59,CG
651.572692,651.759414,(voc),59,CG
654.704279,655.579202,what are you doing,59,CG
656.459461,657.222352,what are you doing,59,CG
659.585712,660.588674,there is that ball again,59,CG
665.400753,666.473068,how does it do that,59,CG
668.100213,669.236547,[laugh],59,CG
669.85006,670.580941,[sigh],59,CG
670.756993,671.589238,you crack me up,59,CG
680.178427,680.327804,see,59,CG
682.547122,683.000589,[gasp],59,CG
683.790154,685.150554,yes wow,59,CG
687.273844,688.308815,here you hold that,59,CG
690.816218,692.04858,what if we dropped it in there,59,CG
692.123268,693.34496,(voc),59,CG
693.371635,694.049167,no do not want to drop it in there,59,CG
694.102516,695.644302,(voc),59,CG
695.644302,696.535231,say there is your ball,59,CG
697.36214,698.354432,(voc),59,CG
701.960824,704.30818,what is up little girl huh what are you fussing for,59,CG
705.023057,705.94066,what are you fussing for,59,CG
706.271423,706.836923,(voc),59,CG
706.959625,707.407757,[imitates baby],59,CG
708.06395,708.906864,woah hey,59,CG
709.419014,710.405971,hey,59,CG
717.389355,718.904467,(voc),59,CG
718.963151,719.832739,oh no,59,CG
721.006417,722.222775,what is the fussing,59,CG
722.686911,722.926982,(voc),59,CG
723.647193,723.951282,(other),59,CG
724.255372,726.159931,what are you fussing for,59,CG
727.061529,727.493656,oh,59,CG
727.920448,728.795372,(voc),59,CG
730.401177,733.367381,come here you come here,59,CG
735.405313,736.562986,want the butterfly,59,CG
749.96959,752.210248,get the overalls out of your mouth silly,59,CG
761.172881,762.575959,what is that is that a butterfly,59,CG
763.31751,764.39516,is it looking at you,59,CG
767.115959,767.825501,[laugh],59,CG
771.303856,771.533257,(voc),59,CG
777.599038,778.612669,[laugh],59,CG
779.850366,783.606136,do you have an agenda here little girl huh do you have an agenda with that mouth,59,CG
789.527875,791.064326,that thing just keeps coming back does it not,59,CG
801.296664,803.163879,if only you knew how it made that sound,59,CG
817.952223,818.288321,(voc),59,CG
818.544397,819.349966,[imitates baby],59,CG
824.023339,826.514737,you are doing pretty good at sitting up on your own huh,59,CG
824.044679,824.530154,(voc),59,CG
825.122328,825.437087,(voc),59,CG
825.965243,826.178639,(voc),59,CG
826.36536,826.674784,(voc),59,CG
826.818827,827.480354,yes,59,CG
826.856171,827.416335,(voc),59,CG
827.747099,828.221905,(voc),59,CG
827.917816,829.123503,you are growing up too quick for me,59,CG
829.721012,830.974714,(voc),59,CG
830.542587,832.185736,you are growing up too quick for me,59,CG
833.316735,834.13831,yes,59,CG
845.421623,845.939109,(voc),59,CG
856.326159,857.547851,did you grab that with your feet,59,CG
859.084303,859.873868,bet you you could,59,CG
868.479062,868.8365,(voc),59,CG
872.016101,872.234831,(voc),59,CG
872.682963,872.875019,hey,59,CG
878.049873,878.572693,(voc),59,CG
878.7114,879.629003,what is that,59,CG
879.821059,880.770672,(other),59,CG
880.423903,880.770672,look,59,CG
888.303551,889.978709,get it with your feet,59,CG
894.033233,894.262634,(voc),59,CG
906.186136,907.471847,what about our feet,59,CG
909.840542,911.585055,how are our feet doing are they dancing yet,59,CG
914.108463,914.321859,huh,59,CG
920.515678,921.145196,want to grab your feet,59,CG
9.183556,10.131536,what colors is it,64,CG
13.212471,14.812187,green you are holding the green,64,CG
18.42636,19.966828,(other),64,CG
19.966828,23.462504,do not start do not cranky man,64,CG
24.410484,27.313672,other),64,CG
45.562286,49.294957,is that going to fit in your mouth i do not know,64,CG
56.167812,58.123021,[laughter],64,CG
62.270433,66.595592,right in your mouth ooh it does not fit,64,CG
68.965541,69.49878,(other),64,CG
73.112954,78.149097,oh there you go there you go delicious wood,64,CG
97.464189,98.82691,is this fun,64,CG
106.529247,107.121735,(other),64,CG
109.847177,110.795157,[[laughter],64,CG
113.816843,123.533637,i got your thumb this one has it you want to see the mirror  look at this this is a mirror look look,64,CG
124.36312,124.718612,(other),64,CG
125.488846,131.058228,who is that baby [x2] you see that baby,64,CG
136.272118,137.694088,who is that baby,64,CG
141.012018,143.441216,there is that kid right there,64,CG
146.166659,149.662335,there is that kid right there there is that kid,64,CG
156.238946,157.305423,(other),64,CG
167.081466,168.088695,(other),64,CG
173.124839,179.760698,who is the baby [x2] who is this baby [x2],64,CG
185.922568,186.870548,is it funny,64,CG
197.002084,197.713069,(other),64,CG
205.652401,209.029579,you see that baby [x2],64,CG
211.458778,213.887977,it is so fun that baby is funny,64,CG
219.812851,220.938577,(voc),64,CG
221.412567,224.848995,you like that we should get you one of these that has a mirror,64,CG
227.278193,228.937158,(other),64,CG
248.607742,249.733468,right in the mouth,64,CG
251.273936,252.755155,delicious blocks,64,CG
268.811565,269.759545,(other),64,CG
276.217658,279.594837,got it you got it,64,CG
287.652667,288.4229,(other),64,CG
288.4229,289.84487,no you do not want it,64,CG
292.748059,293.873785,(other),64,CG
299.443167,311.766907,wanted to see what other toys they have what other toys do they have let us see another ball ooh look at this ball,64,CG
315.973568,325.80886,look at this you like you like footballs here here you like this little ball it is red it is red,64,CG
345.775687,346.723667,[unintelligible],64,CG
352.411547,353.241029,look,64,CG
355.966472,356.795954,awesome,64,CG
363.905804,365.090779,look at this guy,64,CG
371.489643,375.163066,that is funny huh that is funny that is funny,64,CG
378.362498,378.777239,(other),64,CG
381.265687,383.872632,ooh lick his eye that is delciious,64,CG
390.330745,390.863984,(other),64,CG
392.759944,393.648675,(voc),64,CG
393.648675,394.537406,what is the matter ,64,CG
395.366889,396.551863,(other),64,CG
397.322097,398.329326,what,64,CG
402.891479,403.839459,(other),64,CG
416.459442,416.992681,(other),64,CG
417.229676,417.822164,woah,64,CG
419.540377,420.666103,(other),64,CG
423.036053,424.102531,(voc),64,CG
425.346754,433.760077,what what is the matter drooly bear what is the matter joe what is the matter joe here you go,64,CG
445.076587,446.498557,(other),64,CG
446.498557,447.979776,oh crank man,64,CG
449.520243,450.290477,(voc),64,CG
454.615635,465.102664,you seem to like this the best you want them here again look at this baby who is that baby who is that baby who is that baby ,64,CG
466.880126,471.264533,who is that baby it is a cute baby it is a cute baby,64,CG
474.226971,479.559358,i thinkyou should drool on him hey joe i think you should droool on him,64,CG
482.699542,483.884516,(voc),64,CG
488.150426,490.401879,(voc),64,CG
492.297839,494.075301,I think you should drool on everything,64,CG
494.60854,495.615768,(other),64,CG
498.815201,502.666369,look that kid is cute huh,64,CG
516.708322,517.419307,(voc),64,CG
517.419307,518.130292,[imitation],64,CG
520.737237,522.455451,(voc),64,CG
530.809524,531.579758,(other),64,CG
532.349992,534.186703,it crinkle does it crinkle,64,CG
547.162178,548.228656,(voc),64,CG
547.991661,549.235884,[imiation],64,CG
549.235884,550.598606,(voc),64,CG
550.598606,551.428088,[imitation],64,CG
561.26338,561.73737,(voc),64,CG
563.929574,564.58131,(otheR),64,CG
571.276418,571.691159,(other),64,CG
571.691159,572.342896,uh oh,64,CG
574.120358,579.68974,(otheR),64,CG
580.045233,582.829924,okay [x2],64,CG
582.829924,584.133396,(voc),64,CG
589.939774,590.650759,what is in here,64,CG
592.131977,593.494698,that is a rattle look,64,CG
596.871877,600.663797,look purple and red it is a donut,64,CG
612.039556,612.395049,nope,64,CG
614.646501,617.727436,this looks like doctor seuss,64,CG
618.02368,618.734665,(voc),64,CG
629.81418,630.525165,(voc),64,CG
630.525165,631.058404,[imitatoin],64,CG
635.798304,636.983279,(voc),64,CG
637.39802,640.182711,oh yeah [x2],64,CG
652.624948,653.572928,(voc),64,CG
666.25216,669.747836,I think this is a worm. it is a big worm,64,CG
674.606233,678.931392,(other),64,CG
677.331675,678.279655,[imitatoin],64,CG
681.953078,683.019555,this wil come as I,64,CG
686.515231,690.3664,[kissing sounds],64,CG
695.461792,696.232026,(other),64,CG
696.232026,699.609204,what is the matter what what what,64,CG
702.927134,705.119338,hi [x2],64,CG
707.193044,709.089004,hi bud,64,CG
714.421391,715.073127,baby,64,CG
720.050022,727.337618,your microphone came out. or is that mine oh you pulled mine off that is what youdid oh good job,64,CG
736.165681,737.706148,(other),64,CG
739.187367,740.253845,no eating the mike,64,CG
747.363694,808.686147,experimenter comes in,64,CG
808.686147,812.300321,baby hi,64,CG
811.944828,812.892808,(voc),64,CG
819.528668,820.417399,(otheR),64,CG
827.171756,827.704995,(voc),64,CG
830.608184,831.73391,you are sucking on that ,64,CG
832.504144,833.570621,(voc),64,CG
838.725262,839.199252,(voc),64,CG
839.495496,840.384227,[imitation],64,CG
845.361122,846.427599,aby,64,CG
848.679052,852.233976,Joey joey woo,64,CG
855.84815,856.381389,(other),64,CG
861.53603,865.801939,look [x2] that is a flexible ball,64,CG
868.764377,872.200804,how does that one taste [x2],64,CG
874.7485,878.184928,(voc),64,CG
876.466714,880.080887,does not sit in your mouth i know very frustrating,64,CG
887.190737,888.197966,rubbery,64,CG
896.552039,900.403208,come [x11],64,CG
899.33673,900.403208,(other),64,CG
907.039067,910.179251,(other),64,CG
911.364226,916.578116,and to think i told them you would be in a good mood this time of day shows what i know,64,CG
918.533324,919.244309,(voc),64,CG
921.732757,924.043458,no [x2],64,CG
925.643174,928.842606,no [x2],64,CG
928.842606,931.449551,(voc),64,CG
935.833958,938.322406,(other),64,CG
946.676479,949.994409,look at that baby [x2],64,CG
949.994409,951.771871,(other),64,CG
952.423608,954.378816,look at that baby you like that baby,64,CG
956.630269,959.948198,look at that baby [x2],64,CG
959.474208,960.185193,(voc),64,CG
962.377397,964.510352,give him a big kiss,64,CG
966.702556,969.191003,(other),64,CG
969.664993,976.004609,cranky man oh mister cranky man it is quite hot in here,64,CG
973.397664,976.063858,(other),64,CG
979.500285,984.891921,(other),64,CG
986.906378,988.032104,what is thematter ,64,CG
988.506094,989.691069,(other),64,CG
1003.259032,1005.391987,(other),64,CG
1007.524942,1010.842872,look it is a worm you can suck on its face there,64,CG
1014.042304,1016.056762,(other),64,CG
1016.056762,1018.663707,[imitaiton],64,CG
1019.019199,1020.263423,(other),64,CG
1020.263423,1022.337129,it is like a billion degrees in here buddy,64,CG
1031.046695,1031.816928,what is that ,64,CG
1033.120401,1033.65364,(voc),64,CG
1052.672487,1053.146477,(other),64,CG
1057.649382,1065.29247,green [x2] blue [x2] purple [x2],64,CG
1065.944207,1066.655192,(voc),64,CG
1067.366177,1069.736127,is that fun [x2],64,CG
1078.149449,1078.741936,(other),64,CG
1079.156677,1079.867662,is that fun,64,CG
1084.015075,1085.140801,(other),64,CG
1090.236193,1091.006427,(other),64,CG
5.957639,56.988238,[unintelligible] a round head yes there is mister [unintelligible] here what is this it comes off it comes off yes it does yes it does do you see the doggy down there do you see the doggy do you want to touch the doggy do you want to touch it touch the doggy feel his ears doggy what is behind there hmm that comes off too bubby there is a face yes do you see the smiling face that is a smiley there you go feel it you feel it is it soft there it goes there is the [unintelligible] again yes it is it is a smiely ,71,CG
