sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,month
47,VC,,0.0,1258.667,1259.507,,,,Ten
47,VCVC,,0.0,1260.757,1262.307,,,,Ten
47,V,,0.0,1262.702,1263.652,,,,Ten
47,CV,0.5660550000000057,1.0,1264.217,1264.667,woah,1264.153678,1264.783055,Ten
47,CV,,0.0,1265.862,1266.302,,,,Ten
47,VCV,,0.0,1301.877,1302.806,,,,Ten
47,VC,,0.0,1303.07,1304.013,,,,Ten
47,V,,0.0,1315.11,1317.871,,,,Ten
47,V,,0.0,1318.182,1318.453,,,,Ten
47,V,,0.0,1359.716,1360.116,,,,Ten
47,V,,0.0,1384.512,1385.255,,,,Ten
47,V,,0.0,1386.253,1387.082,,,,Ten
47,V,,0.0,1388.027,1388.928,,,,Ten
47,V,1.8404350000000704,1.0,1390.319,1390.605,mommys mike fell off her mike cover fell off,1389.714544,1392.159435,Ten
47,CV,,0.0,1398.25,1398.693,,,,Ten
47,V,3.5799799999999777,1.0,1419.54,1419.912,so what ahppens with this you will eventaully do this is you take this and you stack it on this one and stack it on that one and stack it on that one ,1409.346289,1423.11998,Ten
47,CVCV,0.01547700000014629,1.0,1445.399,1447.256,and you can stack this one on that one you do not just have to do one way you can do that one and if you decide you like purple and green like mommy did when she was little you can do it liek that  or if oyu like yellow better ,1428.421277,1445.414477,Ten
47,CVCV,,0.0,1447.739,1448.639,,,,Ten
47,CVCV,,0.0,1449.267,1449.853,,,,Ten
47,V,,0.0,1450.165,1450.85,,,,Ten
47,CVC,,0.0,1451.438,1452.514,,,,Ten
47,CVCV,,0.0,1458.863,1460.191,,,,Ten
47,V,,0.0,1460.472,1463.485,,,,Ten
47,CVCV,,0.0,1464.741,1467.384,,,,Ten
47,V,,0.0,1467.798,1468.155,,,,Ten
47,V,,0.0,1469.328,1469.885,,,,Ten
47,V,,0.0,1470.94,1471.769,,,,Ten
47,CVC,,0.0,1475.69,1475.947,,,,Ten
47,CVC,,0.0,1476.856,1477.599,,,,Ten
47,CVC,0.04480999999987034,1.0,1478.412,1479.114,how is your toes ,1477.343296,1478.45681,Ten
47,VC,,0.0,1480.192,1483.217,,,,Ten
47,V,,0.0,1484.483,1485.841,,,,Ten
47,CV,,0.0,1505.932,1506.574,,,,Ten
47,CV,,0.0,1507.482,1507.982,,,,Ten
47,V,,0.0,1508.921,1509.293,,,,Ten
47,CV,,0.0,1512.018,1514.789,,,,Ten
47,VC,,0.0,1525.74,1526.611,,,,Ten
47,V,,0.0,1528.761,1529.361,,,,Ten
47,CVCV,,0.0,1530.99,1531.89,,,,Ten
47,VC,,0.0,1532.23,1532.915,,,,Ten
47,CV,,0.0,1563.847,1564.475,,,,Ten
47,CVCV,,0.0,1577.607,1578.507,,,,Ten
47,VC,,0.0,1621.912,1622.441,,,,Ten
47,V,,0.0,1623.047,1623.333,,,,Ten
47,CVC,,0.0,1625.548,1626.177,,,,Ten
47,V,,0.0,1651.278,1652.957,,,,Ten
47,CVCV,,0.0,1667.714,1668.814,,,,Ten
47,VCVC,,0.0,1742.994,1745.966,,,,Ten
47,V,,0.0,1762.885,1763.743,,,,Ten
47,CVCV,,0.0,1767.583,1769.669,,,,Ten
47,CVCV,,0.0,1774.237,1774.894,,,,Ten
48,V,,0.0,92.03,92.44,,,,Ten
48,V,,0.0,266.402,266.696,,,,Ten
48,V,,0.0,351.063,351.168,,,,Ten
48,V,,0.0,377.111,377.234,,,,Ten
48,V,,0.0,383.505,383.558,,,,Ten
48,VCVC,,0.0,396.109,396.936,,,,Ten
48,VC,,0.0,406.31,406.848,,,,Ten
48,VCV,,0.0,415.28,415.817,,,,Ten
48,V,,0.0,518.019,518.456,,,,Ten
48,V,,0.0,523.279,523.405,,,,Ten
48,V,,0.0,543.043,543.526,,,,Ten
48,V,,0.0,546.705,547.396,,,,Ten
48,V,,0.0,548.141,548.83,,,,Ten
48,CV,,0.0,555.514,556.388,,,,Ten
48,V,,0.0,556.7,557.146,,,,Ten
48,V,,0.0,570.002,570.29,,,,Ten
48,V,11.635811999999987,1.0,700.201,700.478,and a kind of a light-orange-ish yellow and there is a yellow cup and here is red and you can put the ball in the red acup and you can put the square like the cube in the yellow cup and this cupe in the orange cup and this other cube with the green trim  maybe this one matches that better and this one matches that better  vvery exciting and then lets see this is purple do you like that one that is number ten its oh its silly they have numbers on them but they do not have the number of itmes on it like there are only six diamonds and six stars they should have but nine stars and eight cirlces,653.529137,711.836812,Ten
48,V,10.050812000000064,1.0,701.786,702.001,and a kind of a light-orange-ish yellow and there is a yellow cup and here is red and you can put the ball in the red acup and you can put the square like the cube in the yellow cup and this cupe in the orange cup and this other cube with the green trim  maybe this one matches that better and this one matches that better  vvery exciting and then lets see this is purple do you like that one that is number ten its oh its silly they have numbers on them but they do not have the number of itmes on it like there are only six diamonds and six stars they should have but nine stars and eight cirlces,653.529137,711.836812,Ten
48,CVCV,,0.0,711.979,712.282,,,,Ten
48,V,,0.0,719.575,719.653,,,,Ten
48,V,,0.0,742.716,742.86,,,,Ten
48,V,,0.0,765.852,765.934,,,,Ten
48,V,,0.0,780.163,780.345,,,,Ten
48,VC,,0.0,801.375,803.02,,,,Ten
48,V,,0.0,803.597,803.778,,,,Ten
48,V,,0.0,804.309,804.785,,,,Ten
48,V,,0.0,806.274,807.613,,,,Ten
48,VCVC,,0.0,808.069,809.031,,,,Ten
48,V,,0.0,809.327,809.685,,,,Ten
48,V,2.675194000000033,1.0,891.637,891.891,it is a ball get the ball get the ball get it,889.545721,894.312194,Ten
48,V,7.054674999999975,1.0,909.784,910.369,do you want to sit up for a while do you want to sit up for a little while or do you want to play ball still play ball with mommy ollie,908.45926,916.838675,Ten
48,V,,0.0,919.195,919.439,,,,Ten
48,V,,0.0,922.767,923.343,,,,Ten
48,V,17.974514,1.0,930.793,931.243,hi oh so tall oh so tall jumpy [x5] jump [2] jump woo [x3],925.392209,948.767514,Ten
48,V,1.5262260000000651,1.0,960.496,960.787,hi how is my ollie is that funny ,957.56046,962.022226,Ten
48,V,4.619231999999897,1.0,968.873,969.135,got to ooh that hurts when you do that it hurts when you do that ,967.746347,973.492232,Ten
48,V,,0.0,1021.937,1022.345,,,,Ten
48,V,,0.0,1024.547,1025.065,,,,Ten
48,V,,0.0,1025.308,1025.522,,,,Ten
48,V,,0.0,1027.934,1028.614,,,,Ten
48,V,,0.0,1029.997,1030.452,,,,Ten
48,V,1.4215550000001258,1.0,1031.706,1031.979,is that my new son scream,1030.994613,1033.127555,Ten
48,VCV,0.8805549999999585,1.0,1032.247,1033.01,is that my new son scream,1030.994613,1033.127555,Ten
48,V,,0.0,1033.747,1034.533,,,,Ten
48,V,,0.0,1051.41,1051.878,,,,Ten
48,V,,0.0,1053.388,1053.59,,,,Ten
48,V,,0.0,1054.084,1054.332,,,,Ten
48,V,,0.0,1064.675,1065.172,,,,Ten
48,V,0.9434380000000147,1.0,1156.613,1156.721,what do you think about that ma it is going up in the air and mommy is catching it what do you think do you want the ball you just want to eat the ball ball  it is a ball do you know ball,1142.190548,1157.556438,Ten
48,CVCV,,0.0,1158.535,1159.036,,,,Ten
48,VCVC,,0.0,1190.739,1192.127,,,,Ten
48,V,,0.0,1262.742,1262.867,,,,Ten
48,V,3.9767259999998714,1.0,1263.448,1263.72,are you off the mirror thing you were so excited about that the last few weeks ,1263.398254,1267.424726,Ten
48,V,,0.0,1323.535,1324.842,,,,Ten
48,VCV,,0.0,1325.667,1326.288,,,,Ten
48,V,0.19369800000004034,1.0,1331.154,1331.491,do you want that one back ok go get it you know how to do that,1327.34299,1331.347698,Ten
48,V,1.4207620000001953,1.0,1340.004,1340.448,it is kind of big it is bigger than yours at home you cannot dump it out and get all the toys out,1336.767112,1341.424762,Ten
48,V,,0.0,1343.708,1343.935,,,,Ten
48,V,,0.0,1344.939,1346.003,,,,Ten
48,V,,0.0,1347.248,1347.677,,,,Ten
48,V,,0.0,1372.682,1373.245,,,,Ten
48,V,0.27960299999995186,1.0,1379.364,1379.929,mommy is going to get you with the feet luckily mommys socks are clean,1373.897718,1379.643603,Ten
48,VCVC,,0.0,1380.737,1381.506,,,,Ten
48,V,,0.0,1381.54,1381.872,,,,Ten
48,VCVC,7.478549999999814,1.0,1382.438,1383.824,Ollie you want to look in here are you looking for some wires are you exploring your space i,1382.190075,1389.91655,Ten
48,V,2.5405499999999392,1.0,1387.376,1388.118,Ollie you want to look in here are you looking for some wires are you exploring your space i,1382.190075,1389.91655,Ten
48,V,0.06843299999991359,1.0,1392.634,1394.006,it is a camera,1392.027727,1392.702433,Ten
48,V,,0.0,1394.622,1395.268,,,,Ten
48,V,,0.0,1399.392,1399.51,,,,Ten
48,V,,0.0,1400.362,1400.86,,,,Ten
48,V,,0.0,1402.541,1402.813,,,,Ten
48,V,,0.0,1403.535,1404.754,,,,Ten
48,V,,0.0,1405.499,1405.877,,,,Ten
48,V,1.4712090000000444,1.0,1414.193,1414.57,where did that other thing go,1414.140679,1415.664209,Ten
48,V,0.7012090000000626,1.0,1414.963,1415.439,where did that other thing go,1414.140679,1415.664209,Ten
48,V,,0.0,1415.877,1416.408,,,,Ten
48,V,,0.0,1416.589,1417.279,,,,Ten
48,VCV,0.15327000000002045,1.0,1421.148,1422.381,can you get it,1420.800682,1421.30127,Ten
48,V,,0.0,1424.504,1424.721,,,,Ten
48,V,,0.0,1426.792,1427.082,,,,Ten
48,V,,0.0,1428.177,1428.277,,,,Ten
48,V,,0.0,1438.744,1439.237,,,,Ten
48,V,,0.0,1440.083,1440.259,,,,Ten
48,V,1.134457999999995,1.0,1443.368,1443.899,oliver [unintelligible] right here,1441.607751,1444.502458,Ten
48,VCVC,,0.0,1457.217,1457.685,,,,Ten
48,VCV,0.5788279999999304,1.0,1478.486,1478.998,oliver,1478.172474,1479.064828,Ten
48,V,,0.0,1486.137,1486.555,,,,Ten
48,V,,0.0,1525.376,1526.443,,,,Ten
48,V,,0.0,1532.175,1532.669,,,,Ten
48,VC,,0.0,1535.175,1536.042,,,,Ten
48,V,,0.0,1536.57,1536.95,,,,Ten
48,V,,0.0,1550.326,1550.464,,,,Ten
48,V,,0.0,1574.888,1575.759,,,,Ten
48,V,,0.0,1578.435,1578.739,,,,Ten
48,V,,0.0,1591.239,1592.205,,,,Ten
48,V,,0.0,1608.651,1608.797,,,,Ten
48,V,,0.0,1609.583,1610.076,,,,Ten
53,V,,0.0,153.34,153.57,,,,Ten
53,V,,0.0,190.26,190.52,,,,Ten
53,V,,0.0,224.945,225.235,,,,Ten
53,V,,0.0,238.555,238.785,,,,Ten
53,V,,0.0,239.495,239.875,,,,Ten
53,VCV,,0.0,354.9,355.58,,,,Ten
53,V,,0.0,405.685,407.455,,,,Ten
53,V,,0.0,408.315,412.895,,,,Ten
53,V,,0.0,480.39,481.47,,,,Ten
53,V,,0.0,505.205,506.015,,,,Ten
53,CV,,0.0,513.515,513.725,,,,Ten
53,V,,0.0,531.375,532.105,,,,Ten
53,V,,0.0,536.215,537.735,,,,Ten
53,V,,0.0,541.53,542.79,,,,Ten
53,V,,0.0,544.355,545.605,,,,Ten
53,V,,0.0,560.435,561.085,,,,Ten
53,V,,0.0,569.725,570.425,,,,Ten
53,V,,0.0,574.9,575.34,,,,Ten
53,V,,0.0,578.455,579.075,,,,Ten
53,CVC,,0.0,585.41,585.78,,,,Ten
53,V,,0.0,586.5,586.9,,,,Ten
53,V,,0.0,590.315,592.255,,,,Ten
53,V,,0.0,599.23,601.24,,,,Ten
53,V,,0.0,629.115,630.285,,,,Ten
53,VCV,0.5196389999999838,1.0,631.36,635.33,and here they come babyname,630.590168,631.879639,Ten
53,V,,0.0,637.27,640.22,,,,Ten
53,V,,0.0,657.55,658.96,,,,Ten
53,V,0.40107499999999163,1.0,672.4,673.4,they are running away,671.346286,672.801075,Ten
53,V,,0.0,698.015,698.335,,,,Ten
53,V,,0.0,704.02,704.29,,,,Ten
53,V,,0.0,741.72,742.31,,,,Ten
53,V,,0.0,748.03,750.47,,,,Ten
53,V,,0.0,754.245,754.985,,,,Ten
53,V,,0.0,758.7,761.34,,,,Ten
53,V,8.518914999999993,1.0,806.89,807.246,let us look around at at there is a little tiger there too yes there is a little tiger let us look at the little tiger,803.230572,815.408915,Ten
53,V,5.132915000000025,1.0,810.276,810.536,let us look around at at there is a little tiger there too yes there is a little tiger let us look at the little tiger,803.230572,815.408915,Ten
53,V,,0.0,869.871,871.62,,,,Ten
53,V,,0.0,873.076,874.786,,,,Ten
53,V,2.230613000000062,1.0,875.106,876.736,oh yes who is going to get there first,874.184571,877.336613,Ten
53,V,,0.0,878.296,881.176,,,,Ten
53,V,0.5155240000000276,1.0,881.731,883.261,look,881.684446,882.246524,Ten
53,V,,0.0,957.953,958.753,,,,Ten
53,CV,,0.0,963.104,963.437,,,,Ten
53,V,,0.0,970.925,972.183,,,,Ten
53,V,,0.0,973.754,975.712,,,,Ten
53,V,,0.0,980.703,981.686,,,,Ten
53,V,,0.0,1117.45,1117.934,,,,Ten
53,V,,0.0,1232.061,1233.086,,,,Ten
53,V,,0.0,1253.784,1254.009,,,,Ten
53,V,,0.0,1257.929,1258.879,,,,Ten
53,V,,0.0,1259.491,1261.074,,,,Ten
53,V,,0.0,1267.26,1267.693,,,,Ten
53,V,1.180985999999848,1.0,1351.64,1352.79,yes look at that toys,1350.914331,1352.820986,Ten
53,V,,0.0,1354.145,1354.411,,,,Ten
53,V,,0.0,1377.665,1378.632,,,,Ten
53,V,0.3779339999998683,1.0,1379.285,1382.21,yes,1378.753691,1379.662934,Ten
53,V,,0.0,1397.66,1398.131,,,,Ten
53,V,,0.0,1417.084,1417.497,,,,Ten
53,V,,0.0,1434.094,1435.355,,,,Ten
53,V,,0.0,1446.727,1447.272,,,,Ten
53,V,,0.0,1451.743,1452.206,,,,Ten
53,V,0.025414999999838983,1.0,1452.669,1453.115,[imitates infant],1452.485014,1452.694415,Ten
53,V,,0.0,1454.469,1454.692,,,,Ten
53,V,,0.0,1462.926,1463.645,,,,Ten
53,V,,0.0,1464.206,1464.595,,,,Ten
53,V,,0.0,1474.386,1475.262,,,,Ten
53,V,,0.0,1475.712,1477.62,,,,Ten
53,V,,0.0,1478.315,1479.183,,,,Ten
53,V,1.7221839999999702,1.0,1480.068,1480.506,[imitates baby],1479.382068,1481.790184,Ten
53,V,,0.0,1496.967,1497.237,,,,Ten
53,V,0.6678850000000693,1.0,1498.183,1498.507,and there we have the number two,1496.993825,1498.850885,Ten
53,V,,0.0,1499.237,1499.372,,,,Ten
53,V,,0.0,1523.793,1524.802,,,,Ten
53,V,,0.0,1586.387,1587.478,,,,Ten
53,CV,,0.0,1621.221,1621.584,,,,Ten
53,V,,0.0,1634.453,1635.321,,,,Ten
53,V,,0.0,1655.267,1655.604,,,,Ten
53,V,,0.0,1684.814,1685.567,,,,Ten
53,V,,0.0,1687.036,1687.303,,,,Ten
53,V,,0.0,1708.718,1708.975,,,,Ten
53,V,,0.0,1712.88,1714.276,,,,Ten
53,V,,0.0,1718.335,1719.029,,,,Ten
53,V,,0.0,1725.521,1726.086,,,,Ten
53,CV,,0.0,1726.481,1726.758,,,,Ten
53,CVCV,,0.0,1727.722,1728.851,,,,Ten
53,V,,0.0,1789.53,1790.703,,,,Ten
53,V,,0.0,1842.821,1844.163,,,,Ten
53,V,,0.0,1849.368,1849.81,,,,Ten
53,V,,0.0,1896.602,1898.381,,,,Ten
53,V,,0.0,1904.517,1905.462,,,,Ten
59,V,,0.0,58.836,59.166,,,,Ten
59,CV,,0.0,76.771,77.121,,,,Ten
59,CV,,0.0,80.706,81.196,,,,Ten
59,V,,0.0,150.511,150.701,,,,Ten
59,V,,0.0,158.376,158.576,,,,Ten
59,V,,0.0,159.626,159.826,,,,Ten
59,V,,0.0,270.206,270.386,,,,Ten
59,CV,,0.0,318.286,318.616,,,,Ten
59,V,,0.0,329.671,332.281,,,,Ten
59,VCV,,0.0,422.566,423.096,,,,Ten
59,V,,0.0,560.641,560.921,,,,Ten
59,V,,0.0,628.031,628.751,,,,Ten
59,V,,0.0,629.361,629.551,,,,Ten
59,V,6.716720000000009,1.0,663.116,663.486,see all this new stuff in here a lot of stuff to look at see so nifty what is in there what is in there what is in there you can play with huh,656.7297,669.83272,Ten
59,V,,0.0,711.841,712.491,,,,Ten
59,V,,0.0,776.286,776.816,,,,Ten
59,V,,0.0,781.941,782.451,,,,Ten
59,CV,,0.0,785.606,785.846,,,,Ten
59,CVCV,,0.0,791.506,792.756,,,,Ten
59,V,,0.0,796.501,796.671,,,,Ten
59,CV,,0.0,808.346,808.786,,,,Ten
59,CV,,0.0,809.576,809.966,,,,Ten
59,V,1.0757350000000088,1.0,811.351,811.451,want me to help no,810.019253,812.426735,Ten
59,V,,0.0,815.651,815.831,,,,Ten
59,V,,0.0,818.561,818.691,,,,Ten
59,V,,0.0,824.266,824.826,,,,Ten
59,V,,0.0,827.546,828.006,,,,Ten
59,V,,0.0,833.266,834.156,,,,Ten
59,V,,0.0,839.461,839.651,,,,Ten
59,V,,0.0,853.336,853.726,,,,Ten
59,V,,0.0,861.501,861.791,,,,Ten
59,V,,0.0,864.166,864.486,,,,Ten
59,CVCV,,0.0,874.156,875.166,,,,Ten
59,V,,0.0,887.761,888.261,,,,Ten
59,CVCV,,0.0,891.146,891.766,,,,Ten
59,V,,0.0,897.891,898.531,,,,Ten
59,V,0.5814540000000079,1.0,899.896,900.096,good try,899.648649,900.477454,Ten
59,V,,0.0,901.731,902.131,,,,Ten
59,V,1.3202790000000277,1.0,902.946,903.136,yeah good try who is that,902.135065,904.266279,Ten
59,V,0.4202790000000505,1.0,903.846,903.966,yeah good try who is that,902.135065,904.266279,Ten
59,V,,0.0,913.161,913.451,,,,Ten
59,CVCV,,0.0,914.221,915.321,,,,Ten
59,VCV,,0.0,915.916,916.596,,,,Ten
59,V,,0.0,921.051,921.651,,,,Ten
59,V,,0.0,931.666,931.736,,,,Ten
59,V,,0.0,937.066,937.816,,,,Ten
59,V,4.150485000000003,1.0,951.186,951.486,just like a big girl [x2] bring that little foot around see,949.890049,955.336485,Ten
59,V,,0.0,960.311,960.841,,,,Ten
59,V,,0.0,962.701,963.391,,,,Ten
59,V,,0.0,967.211,968.111,,,,Ten
59,V,,0.0,969.846,970.426,,,,Ten
59,VCV,,0.0,975.621,976.421,,,,Ten
59,CV,,0.0,978.146,978.626,,,,Ten
59,CV,,0.0,989.151,990.101,,,,Ten
59,CV,,0.0,991.011,991.531,,,,Ten
59,V,,0.0,995.366,996.366,,,,Ten
59,VCVC,,0.0,1001.641,1004.531,,,,Ten
59,V,,0.0,1033.311,1034.481,,,,Ten
59,V,,0.0,1036.261,1039.311,,,,Ten
59,V,,0.0,1043.011,1045.521,,,,Ten
59,V,,0.0,1050.401,1050.891,,,,Ten
59,V,,0.0,1070.151,1070.501,,,,Ten
59,VCVC,,0.0,1186.471,1188.741,,,,Ten
59,V,,0.0,1258.331,1258.641,,,,Ten
59,V,,0.0,1262.451,1262.641,,,,Ten
59,CVCV,,0.0,1277.151,1277.751,,,,Ten
59,VCV,,0.0,1294.606,1297.166,,,,Ten
59,V,,0.0,1308.216,1309.226,,,,Ten
59,V,3.071138999999903,1.0,1311.296,1312.076,you a fussy girl yeah uh huh you a fussy girl,1310.262579,1314.367139,Ten
59,V,1.1961389999999028,1.0,1313.171,1313.411,you a fussy girl yeah uh huh you a fussy girl,1310.262579,1314.367139,Ten
59,V,0.37113899999985733,1.0,1313.996,1314.116,you a fussy girl yeah uh huh you a fussy girl,1310.262579,1314.367139,Ten
59,V,,0.0,1336.061,1337.391,,,,Ten
59,V,,0.0,1338.941,1339.551,,,,Ten
59,V,,0.0,1414.311,1415.531,,,,Ten
59,V,0.2436840000000302,1.0,1416.106,1416.376,oh where did that go,1415.323544,1416.349684,Ten
59,V,,0.0,1417.496,1418.386,,,,Ten
59,V,3.1999920000000657,1.0,1419.346,1419.886,ooh fussy girl fussy girl,1418.836101,1422.545992,Ten
59,V,2.3149920000000748,1.0,1420.231,1420.621,ooh fussy girl fussy girl,1418.836101,1422.545992,Ten
59,V,,0.0,1436.341,1437.011,,,,Ten
59,V,,0.0,1437.271,1437.721,,,,Ten
59,V,,0.0,1437.981,1438.371,,,,Ten
59,V,1.822977999999921,1.0,1438.641,1439.051,get mad at it it is ok,1438.609032,1440.463978,Ten
59,V,0.06297799999993003,1.0,1440.401,1440.851,get mad at it it is ok,1438.609032,1440.463978,Ten
59,V,,0.0,1441.161,1441.731,,,,Ten
59,V,,0.0,1442.071,1442.421,,,,Ten
59,V,,0.0,1448.151,1448.271,,,,Ten
59,V,,0.0,1454.886,1455.756,,,,Ten
59,V,,0.0,1456.126,1456.546,,,,Ten
59,CVC,,0.0,1457.071,1457.541,,,,Ten
59,CVC,0.6477649999999358,1.0,1457.971,1458.441,you going to throw that [unintelligible],1457.671559,1458.618765,Ten
64,V,,0.0,51.41,51.67,,,,Ten
64,V,,0.0,55.95,56.32,,,,Ten
64,V,,0.0,167.785,168.675,,,,Ten
64,V,,0.0,285.25,286.2,,,,Ten
64,V,,0.0,297.335,297.765,,,,Ten
64,V,,0.0,386.95,389.11,,,,Ten
64,V,,0.0,440.34,440.77,,,,Ten
64,CV,,0.0,478.965,479.605,,,,Ten
64,CVCV,,0.0,535.745,538.955,,,,Ten
64,V,,0.0,542.92,543.61,,,,Ten
64,V,,0.0,555.325,556.135,,,,Ten
64,V,,0.0,597.1,597.59,,,,Ten
64,CV,,0.0,617.185,617.525,,,,Ten
64,V,,0.0,624.995,625.215,,,,Ten
64,CVC,,0.0,647.815,649.065,,,,Ten
64,V,,0.0,657.58,657.83,,,,Ten
64,V,,0.0,686.315,686.96,,,,Ten
64,V,,0.0,707.89,708.42,,,,Ten
64,V,,0.0,714.325,715.225,,,,Ten
64,V,1.540081999999984,1.0,725.245,725.595,[laughter],725.19895,726.785082,Ten
64,VC,,0.0,746.2,746.59,,,,Ten
64,VCV,,0.0,749.115,750.27,,,,Ten
64,V,,0.0,751.032,751.442,,,,Ten
64,CV,,0.0,818.867,820.227,,,,Ten
64,V,,0.0,827.447,827.867,,,,Ten
64,VC,,0.0,850.727,851.657,,,,Ten
64,VC,,0.0,852.252,852.722,,,,Ten
64,VC,,0.0,854.837,855.427,,,,Ten
64,V,,0.0,866.412,866.582,,,,Ten
64,V,,0.0,869.047,869.447,,,,Ten
64,V,,0.0,871.477,872.077,,,,Ten
64,V,,0.0,875.967,877.847,,,,Ten
64,V,,0.0,880.537,881.337,,,,Ten
64,V,,0.0,887.587,888.837,,,,Ten
64,VCV,,0.0,893.722,894.792,,,,Ten
64,VCVC,,0.0,895.237,896.207,,,,Ten
64,V,,0.0,896.702,897.702,,,,Ten
64,V,,0.0,898.072,898.662,,,,Ten
64,V,,0.0,899.577,901.887,,,,Ten
64,V,,0.0,902.892,904.02,,,,Ten
64,V,,0.0,916.172,917.862,,,,Ten
64,V,2.4081800000000158,1.0,923.797,924.727,what is the matter is someone feeling [unintelligible] what is the matter [x3],918.466777,926.20518,Ten
64,VC,,0.0,930.932,932.092,,,,Ten
64,V,,0.0,971.972,972.312,,,,Ten
64,V,,0.0,1012.172,1013.012,,,,Ten
64,V,,0.0,1013.772,1014.132,,,,Ten
64,V,,0.0,1019.152,1020.152,,,,Ten
64,VCV,,0.0,1051.502,1052.162,,,,Ten
64,V,,0.0,1068.002,1068.182,,,,Ten
64,CV,,0.0,1073.862,1074.432,,,,Ten
64,V,,0.0,1076.257,1076.847,,,,Ten
64,CV,,0.0,1088.252,1089.012,,,,Ten
64,V,,0.0,1092.842,1093.482,,,,Ten
64,V,3.784206999999924,1.0,1103.192,1103.682,is that a cute kid you wish that kid was here because than you could play with him,1101.833293,1106.976207,Ten
64,V,,0.0,1121.752,1122.182,,,,Ten
64,CVC,,0.0,1122.707,1122.957,,,,Ten
64,CV,,0.0,1146.212,1146.682,,,,Ten
64,CVCV,,0.0,1148.002,1148.722,,,,Ten
64,V,0.5546750000000884,1.0,1175.202,1175.412,crinkle [x2],1174.795382,1175.756675,Ten
64,V,,0.0,1180.907,1181.217,,,,Ten
64,V,,0.0,1192.712,1193.112,,,,Ten
64,V,,0.0,1237.448,1237.775,,,,Ten
64,V,,0.0,1239.121,1239.285,,,,Ten
64,CV,,0.0,1240.209,1240.391,,,,Ten
64,CVCV,,0.0,1241.434,1242.452,,,,Ten
64,V,,0.0,1255.214,1255.633,,,,Ten
64,CV,,0.0,1256.77,1257.561,,,,Ten
64,V,,0.0,1287.575,1288.375,,,,Ten
64,V,5.263188000000127,1.0,1291.376,1291.549,what is the matter [x2] what it is ok mommy is here mommy is here,1289.47756,1296.639188,Ten
64,V,4.840188000000126,1.0,1291.799,1292.162,what is the matter [x2] what it is ok mommy is here mommy is here,1289.47756,1296.639188,Ten
64,V,,0.0,1299.314,1299.814,,,,Ten
64,V,,0.0,1300.392,1300.646,,,,Ten
64,V,,0.0,1309.742,1310.123,,,,Ten
64,V,,0.0,1316.012,1316.34,,,,Ten
64,V,,0.0,1316.885,1318.285,,,,Ten
64,V,,0.0,1321.093,1322.636,,,,Ten
64,V,,0.0,1329.513,1330.118,,,,Ten
64,V,2.8912390000000414,1.0,1333.209,1334.472,want to see something cool [x2] look [x2] ,1331.966682,1336.100239,Ten
64,V,,0.0,1404.425,1404.771,,,,Ten
64,V,,0.0,1437.377,1437.868,,,,Ten
64,V,,0.0,1489.353,1489.526,,,,Ten
64,V,,0.0,1515.811,1516.038,,,,Ten
64,V,,0.0,1527.425,1527.725,,,,Ten
64,V,,0.0,1533.748,1534.03,,,,Ten
64,V,,0.0,1547.521,1547.83,,,,Ten
64,V,,0.0,1553.586,1553.859,,,,Ten
64,V,,0.0,1554.461,1555.188,,,,Ten
64,V,,0.0,1555.499,1555.926,,,,Ten
64,V,,0.0,1557.112,1557.949,,,,Ten
64,V,,0.0,1579.857,1580.112,,,,Ten
64,V,,0.0,1595.911,1596.345,,,,Ten
64,V,,0.0,1597.899,1598.99,,,,Ten
64,V,,0.0,1665.114,1665.432,,,,Ten
64,V,,0.0,1684.765,1685.083,,,,Ten
64,V,,0.0,1715.15,1715.368,,,,Ten
64,V,,0.0,1739.773,1740.255,,,,Ten
64,V,,0.0,1775.106,1775.597,,,,Ten
64,V,,0.0,1780.576,1780.84,,,,Ten
71,V,,0.0,24.8,25.07,,,,Ten
71,V,,0.0,55.97,56.17,,,,Ten
71,V,,0.0,58.68,58.83,,,,Ten
71,V,,0.0,75.895,76.765,,,,Ten
71,V,,0.0,78.37,78.5,,,,Ten
71,V,,0.0,83.995,84.375,,,,Ten
71,V,,0.0,85.885,86.025,,,,Ten
71,V,,0.0,88.645,88.835,,,,Ten
71,V,,0.0,90.2,90.33,,,,Ten
71,C,,0.0,97.595,97.855,,,,Ten
71,V,,0.0,98.865,99.035,,,,Ten
71,V,,0.0,118.71,118.91,,,,Ten
71,V,,0.0,119.78,119.91,,,,Ten
71,V,,0.0,128.935,129.315,,,,Ten
71,VC,,0.0,134.045,134.395,,,,Ten
71,V,,0.0,211.244,211.564,,,,Ten
71,V,,0.0,221.414,221.554,,,,Ten
71,V,,0.0,229.584,230.164,,,,Ten
71,V,,0.0,238.594,238.884,,,,Ten
71,V,,0.0,239.359,239.879,,,,Ten
71,V,,0.0,240.329,240.579,,,,Ten
71,V,,0.0,266.224,266.404,,,,Ten
71,V,,0.0,268.604,268.724,,,,Ten
71,V,,0.0,280.834,281.164,,,,Ten
71,V,,0.0,281.949,282.329,,,,Ten
71,V,,0.0,282.969,283.239,,,,Ten
71,V,,0.0,296.884,297.224,,,,Ten
71,VC,,0.0,305.064,305.254,,,,Ten
71,VCV,,0.0,319.359,319.809,,,,Ten
71,V,,0.0,334.284,334.444,,,,Ten
