onset,offset,transcript,sub,tier
1663.382155,1663.929673,(other),43,CG
1670.902148,1672.175965,(other) (voc),43,CG
1672.812874,1673.539173,Yeah,43,CG
1678.690312,1680.019999,(other),43,CG
1686.523173,1686.768997,(other),43,CG
1690.501059,1690.880969,(other),43,CG
1698.792046,1699.227826,(other),43,CG
1714.357202,1714.737112,(voc),43,CG
1714.804155,1716.256754,You want the ball here you go,43,CG
1719.921773,1731.643129,Can you throw it to me thank you do you want to throw it to you oh there you go oh there you go throw it to me thank you do you want to throw it to you,43,CG
1737.922825,1745.219341,[laughs] should I get it or should I leave it over there you want this,43,CG
1753.443286,1753.711458,(other),43,CG
1766.47198,1766.997151,(other),43,CG
1769.757089,1770.785082,(voc),43,CG
1770.941515,1775.154052,No you are saying no you do not want it you should play with that,43,CG
1780.483973,1780.964448,(voc),43,CG
1784.797074,1788.093356,Yeah you want to put this on top of this put this on top of this,43,CG
1801.580178,1802.094174,Yoohoo,43,CG
10.747836,11.86135,audrey,47,CG
14.572516,31.61413,oh that is that a ball can you get the ball it is a ball you like the ball can you get it can you get the ball can yuo get the ball what do you think of the ball,47,CG
19.994848,21.66512,(voc),47,CG
34.276882,39.142456,Is that exciting are you being my little butterfly what are you let us see,47,CG
41.417899,41.926243,(other),47,CG
43.93541,45.339407,oh what is that ,47,CG
53.158215,58.701581,the ball is very exciting here can you hold it can you hold the ball,47,CG
60.686542,64.487015,can you hold the ball what about this thing what about this you have one of these at home,47,CG
68.723212,70.224036,do you want to play with your toes ,47,CG
71.991135,73.007822,is that the deal,47,CG
75.01699,77.38926,i remember we liked this last time we were here,47,CG
78.139672,78.599602,(voc),47,CG
84.264002,86.829926,what kind of things are exciting you like the ball,47,CG
87.023581,87.33827,(voc),47,CG
89.226403,92.566947,oopsie mommy is making too much noise,47,CG
95.44756,96.609489,and a water bottle ,47,CG
98.763897,99.732171,can i see your ball,47,CG
99.127,99.635343,(voc),47,CG
102.49175,103.242162,it is a ball,47,CG
104.936641,108.954976,do you want to try and hold it do you want to try and hold the ball,47,CG
110.06849,110.480007,(voc0,47,CG
111.714555,114.546755,can you get it is it hard because it is round ,47,CG
112.634415,113.602689,(voc) ,47,CG
118.201988,122.24453,kind of hard because it is round what about this you can hold on to this better ,47,CG
126.722795,128.199412,that makes a rattle sound ,47,CG
127.666861,129.191892,(voc),47,CG
132.532436,141.367931,ok look at those toes it is those toes  it is those toes it is hard to resist ,47,CG
144.200131,147.129159,(voc),47,CG
148.581569,158.942095,where is dada [x2] did we send him off to work it is too bad dada cannot stay home all the time it is fun having dada around ,47,CG
154.972174,155.84362,(voc),47,CG
167.414489,170.803446,always those toes is it not very exciting ,47,CG
172.013788,184.698171,let us try a couple different things let us try this fun thing  now you know mommy has a little obsession with colors so let us try this the pretty purples here we have got kind of a ,47,CG
187.167268,188.183955,fuscia purple,47,CG
188.813333,192.807461,(voc),47,CG
195.131318,235.169427,where is mama [x2] audrey where is mam here right here these are toes this is your foot and this is your big toe and mommy is tickling your toe now yeah she is tickling you she is getting you what is this it is a little cup oh it is a pretty blue cup it is very nice some day when we sit up in the bathtup when it is a little more safe we will get cups like this we will get water and splash around  ,47,CG
237.807972,239.115141,good job ,47,CG
242.116789,252.162627,yeah pass toy from left to right there we go very good  ,47,CG
253.905519,256.35041,very exciting what about a bigger one ,47,CG
256.447237,259.497299,(Voc),47,CG
258.33537,259.811987,this one is red ,47,CG
259.811987,261.264398,(Voc),47,CG
268.405415,270.680858,do you like that one or do you like this one ,47,CG
273.900367,276.756774,that one is nicer than that we will just keep the big one over here ,47,CG
278.717528,279.371112,(voc),47,CG
280.896143,281.259246,(voc),47,CG
282.493794,283.510481,(voc),47,CG
284.890271,288.593917,(voc),47,CG
290.215775,292.442804,(voc),47,CG
293.556319,296.267485,audrey hey battle cat battle cat ,47,CG
298.494514,301.447748,(voc),47,CG
302.319194,308.298283,mommy is not that important anymore is she when there is toys and toes involved how sad,47,CG
317.206399,326.041895,what are you thinking here what do you think you are not used to carpet we do not have very much carpet we just have some rugs and we have wood floor  ,47,CG
328.946716,331.682088,mommy is tickling you mommy is gettign you,47,CG
334.853184,335.797251,those are your toes ,47,CG
340.687032,346.351432,audrey mama where is mama where is mama mama is here ,47,CG
349.280459,350.974938,audrey ,47,CG
354.920652,360.585052,what is this it makes pretty noise oh it is so exciting get it  ,47,CG
365.014903,370.388821,now do not bonk yourself in the face with that please and then cry it would make me sad ,47,CG
373.777779,375.37543,it makes nice noises does it not ,47,CG
379.877902,381.717621,the little beads move back and forth,47,CG
392.755939,393.869454,so exciting ,47,CG
398.396132,399.727509,whoopsie boo,47,CG
404.786738,412.581339,what are gyou doing [x2] want to get over there want to flip there you go ,47,CG
410.35431,412.363478,(other),47,CG
423.0629,423.740691,audrey ,47,CG
428.146336,433.157151,audrey hi hi biggie girl how is my biggie girl ,47,CG
435.723076,453.781377,here is a toy too here is another oh one you like  one watching the ball throw ooh ooh it is a ball it is a ball in a manner of speaking it s a ball  there you go  there is the ball  ,47,CG
458.743778,459.010054,(voc),47,CG
461.164462,464.456592,what do you think about that are you going to eat the ball ,47,CG
473.219467,480.336278,do you want to try and crawl a little bit are you going to try and crawl you want to try  ,47,CG
486.170125,489.292807,you usually try more in the mornings because you have more energy ,47,CG
489.680117,490.938872,(voc),47,CG
492.294455,499.14499,come on big girl  i know it is kind of hard on the blanket mommy did not make it very easy for you  ,47,CG
503.502221,511.248409,come on big girl get those leggies up  go [x6] audrey you can do it ,47,CG
519.914457,520.447007,(Voc),47,CG
522.1899,522.72245,(Voc),47,CG
525.603064,528.532091,going to go night night [x2],47,CG
528.047954,530.420224,(Voc),47,CG
533.954423,535.334213,you are getting there sweetheart,47,CG
537.198139,539.400961,(voc),47,CG
542.838332,545.83998,(voc),47,CG
546.203083,550.947623,alright lets do something different for a few minutes why do you not hang out with mommy,47,CG
553.271479,569.998404,let us do some airplaine hi  big girl such a big girl such a big girl fly up in the air woo oh such a big girl ,47,CG
555.25644,555.78899,(voc),47,CG
572.830604,573.459982,(voc),47,CG
574.065153,578.712865,goo goo goo are you my goo goo girl my goo goo girl  goo goo girl ,47,CG
574.936599,575.832252,(voc),47,CG
583.554233,589.049185,what are you doing are you eating your hand is it tasty does it taste delicous ,47,CG
589.049185,595.318756,(voc),47,CG
597.424751,598.610886,hey hi big girl ,47,CG
601.394672,603.524874,audrey want to play with that toy ,47,CG
612.094094,617.443805,does it make a sound when you move it there are beads see purple ,47,CG
619.235111,620.348626,and blue ,47,CG
620.348626,621.074831,(other),47,CG
622.987171,623.858617,and yellow ,47,CG
625.746751,638.140652,and red that is mommys hand this is your hand  oh are there anymirrors look   this things has a mirror you like looking at yourself kind of our knew thing ,47,CG
648.646419,649.493658,what do you think ,47,CG
651.62386,652.374272,see the beads ,47,CG
657.167226,681.8582, adurey can you see yourself do you see the baby do you see the baby oh this is so exciting look there is a baby in there that is audrey that is audrey look can you see the baby there is a baby that is audrey ,47,CG
683.576886,697.713679,what do you think is that funny that is funny can you touch yourself look it is the baby and look there is mommy can you see mommy hi mommy hi mommy hi bab,47,CG
699.601812,715.529911,who is that that is audrey that is audrey baby yeah see you can see yourself seeyoursefl in the mirror ooh it is like a fun house mirror  yeaj ,47,CG
714.900533,718.846248,(otheR),47,CG
720.443899,727.221814,it is you  it is funny is it not look it is baby oh  ,47,CG
728.916292,729.376222,(voc),47,CG
729.836152,730.150841,yeah,47,CG
732.644145,735.016415,it is the baby it is audrey ,47,CG
738.453786,743.295154,it is funny oh look a big pile of drool just came out of your mouth oh very exciting ,47,CG
745.497976,753.631474,closer and farther away can you smile see it is baby it is a baby   ,47,CG
758.061325,765.323376,look at the baby  it is audrey yeah you can touch and it is touching your hand ,47,CG
768.082956,788.392492,it is fun this is a fun mirror you have not getten to play with one like this before yours is just on your toy it is funny is it not woo ooh baby is moving it is your tongue did you see your tonuge  that is your tongue  audrey,47,CG
774.207285,775.466041,(voc),47,CG
791.539381,792.217173,can you do that ,47,CG
795.194614,796.719644,can you blow some raspberries,47,CG
796.719644,797.106954,(voc),47,CG
800.88322,801.851494,(other),47,CG
802.408251,803.400732,(voc),47,CG
802.989215,805.192038,da [x6],47,CG
807.661135,808.435754,(voc),47,CG
809.936578,815.770426,it is you that is so exciting this is the most fun you have had in a while ,47,CG
818.070075,819.570899,look at all the bubbles you are blowing,47,CG
828.793704,830.463976,what do you think can you do that in there,47,CG
834.675966,837.750234,has your brother been blowing raspberries on you when he attacks you ,47,CG
841.962224,844.28608,when oliver the destroyer comes to get you,47,CG
846.803591,849.200068,thank you for the kiss [x2],47,CG
850.361996,856.53474,let us look at ourselves a little more that is very exciting are you going to eat what do you think can you see yourself ,47,CG
860.432041,874.108904,oh it is very exciting you it does not taste very good thought does it because it is not another baby the salitness of another baby is more exciting are you done looking at yourself ,47,CG
871.470359,874.254145,(voc),47,CG
875.319246,875.948624,(voc),47,CG
876.093865,879.870131,ok we are done with looking at oursleves for now ,47,CG
882.871779,888.875075,what do you want to do now you want to play with your toes a little bit have a little toe time ,47,CG
885.921841,886.76908,(Voc),47,CG
892.457687,894.418441,want your toes audrey ,47,CG
897.662157,905.771448,oh yotes you give me a big wet kiss yes you did  where is your binky oh here it is ,47,CG
912.113639,917.172868,(voc),47,CG
919.932448,921.263824,(Voc),47,CG
923.974989,932.398969,mommy is kind of tired tonight sorry tonight morning this morning ah i am not as talkitive as usual  ,47,CG
937.046682,955.903808,because a certain somebody and her brother woke up around midnight and needed a little help getting back to bed did you not oh which one did you want  this one oh very exciting are you flapping youwings like a little butterfly which one would you like to play iwth  ,47,CG
954.669259,956.266911,(voc),47,CG
958.227665,958.736008,(voc),47,CG
963.867858,965.320268,this one or this one ,47,CG
969.750119,972.800181,you just want to play with the toes you want to try holding these with you toes ,47,CG
977.278446,978.39196,toes are more exciting ,47,CG
983.426982,987.687386,what are those are those lights right up there lights  ,47,CG
989.672347,997.951085,did you come in my room this monring and you saw the fan above the bed it was very exciting you haven ot been back in our room in a while  ,47,CG
991.415239,991.754135,(voc),47,CG
1003.325003,1007.996923,is that your hand it is very exciting you love your hand do you not ,47,CG
1010.151331,1011.410087,those are your fingres,47,CG
1010.296572,1013.637116,(voc),47,CG
1019.374136,1019.930893,(voc),47,CG
1021.141235,1025.692121,oopsie mommy put that in a bad spot want to play with that for a little bit ,47,CG
1029.323146,1032.034312,do not hit it on your face that would not feel very good ,47,CG
1034.382376,1039.804707,(voc),47,CG
1042.443252,1047.308827,audrey where is mama where is mama do you know where mama is ,47,CG
1050.019993,1053.094261,my little monkey with prehensile feet here you go  ,47,CG
1064.205199,1076.623307,those are your toes this is your big toe this is your big toe these are little tooties oh feet what if mommy tickels you what if i tickle you what if i get you  ,47,CG
1082.820257,1088.726726,what if mommy gets you i am going to come get you i am going to come get you momy is going to come get you   ,47,CG
1088.726726,1091.970442,[laughter],47,CG
1104.679032,1105.986201,(other),47,CG
1106.083028,1106.881854,what is so funny ,47,CG
1107.269163,1109.036263,(voc),47,CG
1109.254124,1111.602187,hi yes mama that is me mama,47,CG
1112.691495,1113.441907,that is mama,47,CG
1115.233213,1118.670584,you crazy girl with your hands  mommy is going to get your feet ,47,CG
1119.493616,1121.478577,(voc)(,47,CG
1125.279051,1125.66636,(voc),47,CG
1126.925115,1129.757315,(voc),47,CG
1134.961786,1136.293162,(voc),47,CG
1136.970953,1138.157088,is mommy getting you ,47,CG
1140.263083,1141.037702,mommy is getting oyu ,47,CG
1145.10445,1148.78389,now i know why you like to tickle get those toes so often they are so tasty ,47,CG
1160.403172,1162.02503,(voc),47,CG
1170.836319,1174.660999,is that really loud on the mircrophone i bet that is  kind of loud ,47,CG
1185.312008,1186.619177,(other),47,CG
1189.8871,1190.952201,you going to get your toes ,47,CG
1194.413779,1195.212604,(voc),47,CG
1204.217548,1207.170782,(other),47,CG
1210.487119,1214.166558,I cannot believe how big your teeth are now you have such big teeth,47,CG
1236.920985,1237.187261,(voc),47,CG
1248.854956,1250.016884,you smell like your breakfast ,47,CG
1250.525228,1251.227226,(voc),47,CG
1252.72805,1259.505965,(voc),47,CG
1259.869067,1260.256377,really ,47,CG
1262.047683,1267.058498,(voc),47,CG
1264.153678,1264.783055,woah,47,CG
1266.332293,1269.551802,woah bellcat taking charge ,47,CG
1274.247929,1278.387298,that is mommys hair what do you think of mommys hair i am going to get you with my hair ,47,CG
1285.504108,1291.483197,you wnat to sit up again you want to sit up you want to play sitting up or you want to kick ,47,CG
1297.776975,1301.044898,come on biggie girl let us do some standing how about ,47,CG
1301.819517,1303.756064,(voc),47,CG
1304.240201,1314.5039,so big [x2] what a big girl you are such a big girl so tall   ,47,CG
1315.181691,1318.498028,(voc),47,CG
1318.715889,1321.015539,you have your peas and your carrots and your mommys milk and your spinach n,47,CG
1328.6649,1343.81838,and your fruit and cherries this mornign and apples and oatmeals and sometimes we have prunces to make you have prunes to make you have better bowel movements soyou do not have rabbit poops  ,47,CG
1346.747407,1350.789949,that they did not want to know that they did not want to know that it is too much information ,47,CG
1352.944358,1357.422623,what is over there is it aboc you want to look at the box ,47,CG
1359.722272,1360.230616,(voc),47,CG
1361.174682,1368.122045,what is in there it is toys you cannot reach the toys yet  i am sorry,47,CG
1372.067759,1375.142028,you want to fly in there here are some tyos over her though,47,CG
1377.151195,1379.18457,you want to look at yourself in the mirror again,47,CG
1381.55684,1383.614421,that was super exciting ,47,CG
1383.057664,1383.444973,(voc0,47,CG
1384.46166,1388.528409,(voc),47,CG
1389.714544,1392.159435,mommys mike fell off her mike cover fell off,47,CG
